x1,x2,x3,label
3.8837047488212466,2.5669112938230034,2.5665224838188427,1
-0.46509890444324886,0.49603221281095977,-0.08604745429519314,0
2.8201806146452406,1.3786506362297222,0.7679771060972351,1
0.6649829844325631,-0.9323283189994794,1.9562378327832262,0
1.9043975098521444,2.20072716924998,1.5067682163421832,1
3.836045573171331,3.410328371565557,2.7483756318909025,1
-0.5099387393230925,-0.49701184875078674,-1.5620366846832832,0
0.2548522764465986,2.4585789344137026,1.2156248901470716,1
0.508826203009624,-0.5280836591609455,-1.9883601572133038,0
1.8678129895801454,2.5221026247548513,0.05549075463370068,1
0.8512097149789495,-0.029809548699927177,-0.2600741097303956,0
1.485975836991623,2.747652285053875,2.884807016325575,1
2.2761389895889734,1.8643192656154233,2.0186701321286638,1
-0.3292489308235723,-0.04211935649137288,1.6986519344220903,0
-1.0547980627891749,-0.7794148173488505,-0.21840248727852352,0
-0.8390926334666047,-0.4374476087943395,-0.6290179745178864,0
-1.3949340484661494,0.05406867527447894,-0.8792856183951322,0
-0.8109588176822589,0.8159965122296553,0.1676346324048964,0
3.4964776266953015,4.098801165738724,2.20852113035366,1
0.4020386025398517,0.6383504322148417,1.5458858332343084,1
1.2502110088678333,0.7725707532556435,-1.595882293212332,0
1.5118896825382158,1.7206653184279115,1.2191814099266451,1
3.017572141126026,2.5238311388146575,2.7164791100884313,1
2.1643480946310447,3.1429605884671448,2.0442954731018914,1
1.8161364260633284,3.0218072790045394,2.7166101312512496,1
-0.3014598105124576,-0.7225115875446176,-0.5434201093774113,0
1.1659606716998705,2.8063990131474537,1.8631577105748238,1
-2.833097508337817,0.314185098124468,-0.2597093164626667,0
-0.27755516942554254,-2.0095855328137047,0.27231019822832053,0
-1.2074553874294793,0.08237581434617608,-0.7067171474794737,0
2.3556455968398944,0.9288244173810657,-0.0710246161145483,0
1.701033935911063,-1.1174071727300505,1.613833661062736,0
0.07509473203605337,-1.3732108237686258,0.43449448860099465,0
2.3452344955749695,0.48961309840335854,-0.7714488179367722,0
1.6932605930873725,1.9298431811781225,1.2001091266967374,1
1.038892188874055,-0.2875981287288901,0.5253469350391058,0
1.7712689558871078,1.5125838553361073,1.4631716099827028,1
3.06842941168279,2.4675436884108697,1.292819817362767,1
3.9990021653446837,0.8999341902771554,1.485049508374358,1
0.4374400032583341,-1.235130715364966,0.5738527228690906,0
-0.2987472344274604,-0.2206477035929466,-0.26885918285853505,0
2.883166313525923,3.6182754746412273,1.6485016233119478,1
-2.552624930776223,0.5811705453063191,-0.12808380578860715,0
0.2537486696729396,0.9971795735273881,0.3719637803064358,0
1.4849450505137294,2.363327621620155,2.5940235555469733,1
-0.3898702304497669,1.197808903402202,0.98153032561629,0
0.18444784236851955,0.8005888583472337,0.9199201873648207,0
-0.30873986443301404,0.8581262556249788,-0.08390408338702662,0
-0.6166692628569344,-1.1673486233876649,-0.03423295255947812,0
2.8266320918276877,2.439091776194633,1.5469485147744277,1
2.208082104103255,1.5481404501222538,3.88459611208869,1
-0.34015389788892214,0.02683947545128016,-0.9380347842426254,0
1.495183923685447,3.3388639360849974,1.89543227815878,1
0.348248449770793,-0.09929904252093147,-2.1169499532335574,0
-1.456409175598766,-0.3874086069375425,0.7110169008395619,0
2.7590303883774054,1.6908150681719931,1.497130318284632,1
1.6672986871025484,2.7251606514533226,0.6701962392614533,1
2.5829502709750902,0.5025795126356623,2.6966621461183573,1
3.3018980572752494,2.563155336130668,2.724945465611789,1
1.5825164229063908,-0.760830580326724,0.28587889210585343,0
0.40822695520271046,2.1076637024521356,3.033777696323947,1
-1.240502791472891,1.0681016897410753,2.6077600728357044,0
2.0137897732212995,2.981826636100579,2.5774955745711363,1
0.5340181290766668,2.9099467251044455,1.7019402256733378,1
1.5206443209589253,1.0177520827989843,2.7348167236303866,1
1.8222485855399637,1.8264089462562327,0.7752715307313451,1
0.9644033760516113,-0.19326692981259946,1.5477364910977232,0
2.465910257085844,1.3107049097330519,2.633774247515868,1
0.5864242399778429,1.2496528607020392,0.45305449768713923,0
1.9841030881198316,1.089940458563842,1.5970590340643565,1
0.20048972587999758,2.0611324089551335,1.5036626476465842,1
0.11946510387307085,1.0242389888503818,-0.5976163326154641,0
2.908561849580601,2.516090186070269,2.4556984485630107,1
1.4157491997985092,3.910850858345001,0.06890120563374635,1
-0.18765313149022456,-0.4590677122465079,1.102827621524225,0
-1.1779317154843276,0.07838092493405656,0.26758811598416515,0
1.9128704995228443,3.8951900025565114,3.5483375116821323,1
-0.379202418302736,-0.4415050061093476,-0.8773940072718298,0
0.9612227265817358,-1.6428436497391787,-1.3238663721831743,0
1.6931710101285269,2.486733055739604,1.3873075943711186,1
0.12636000718807,-0.34714328996801574,2.931261418965282,0
0.02178155163913818,1.1164672818283965,-0.749254939128965,0
2.94502441846982,0.9562647271383158,0.7187027734397082,1
0.9932886539784516,1.7911771165369563,0.7664806309990324,1
2.683547232603492,1.3260522256196734,3.6292040156407994,1
2.9572896796708474,2.4335050091437047,3.0807740184858803,1
2.5366600662687357,1.998165629524521,2.687588426174179,1
2.0408271488803753,-1.26440531255804,0.46403412145413125,0
-0.3137670216710274,0.16412454495415724,1.001651215467298,0
1.0114746163533943,1.1903154449240854,3.4892453326714996,1
0.2110467900360662,2.9093175105436666,1.2370213041859204,1
1.6167697317282008,0.9885658245759967,4.009828920682056,1
0.6908076777780958,-1.7636875174184616,0.1804453338140467,0
0.9564682405362858,-0.36649285951381744,-0.6682034134254204,0
1.892171481524298,2.922281344244676,1.9366634183642815,1
1.3749929725224823,1.3041214572615425,2.5996276131815503,1
-0.40971882704898666,0.504867141708858,-0.22318007142954896,0
2.079110885881437,1.1086329542410067,2.481783407955021,1
4.486276978944673,1.8753285148232326,2.842361101247053,1
1.3918649947350716,1.609756116532934,1.952011255572482,1
