x1,x2,x3,x4,label
2.4363493210691582,0.8280537015051627,0.9538505327179623,1.8043818475961992,1
3.4282639587067365,-1.3608166735192542,-0.9315027668186318,-1.5190329038140595,1
3.1169505149911654,0.6200393975273986,0.05905622604834089,-0.11587613772359093,1
-0.17338120145826214,-0.5941099398477271,0.8019582411949071,1.28770065804336,0
0.2131353688392045,3.7559603977482334,0.4613689534719354,-0.21103395917318732,2
2.259609606700761,1.2562919285334626,-0.8405654010565187,-1.1396631114494518,1
4.517086404062887,0.8806618522692666,1.402398318181332,-0.4458675753355044,1
0.8980085700934823,4.023527666599331,0.589195521863464,-0.16243666307255294,2
-0.3057883260514878,0.8015478211351652,-0.3465074745986111,0.6097868758023034,0
0.6777265843165545,2.5124684011597114,-0.8137088888373769,0.7270889858689575,2
0.8844195405118946,4.8632753404380615,-0.4743164496552651,-1.0314595752117082,2
-1.158548778584784,0.6791310320471665,1.7994572421309325,1.0888705864857195,0
0.12046632097926854,0.344675403672419,-0.7253429109426938,-0.6434143257165456,0
2.5435452668266025,0.08692989391640474,1.1974678352936112,-0.0013742532408927473,1
0.8035033029763495,2.23311414599424,-0.7028856682140615,1.9583881930055478,2
0.9033468170793252,-0.10482129789949889,-0.9274610290351968,-0.28621449626382284,0
2.299711424206479,1.209838828118657,-0.4432852973237861,-1.0146245409886672,1
-0.17128304831064814,0.9223175182514511,0.7352314556399859,-1.8166927224296912,0
0.02517740579456867,2.387910226460641,-0.8246991329196306,-0.7679448864040688,2
-0.17873498216628486,3.1133815193819174,0.3551773442315498,0.21968207985976743,2
-0.9852265634501034,-0.3247020406259924,-1.4100496012911794,0.08005865505919131,0
0.49453872028205637,-0.32560027893770577,1.0001404179304703,0.3589632311376917,0
-1.48676566203159,-1.505837168395446,0.43542486421995,-0.9617495147714253,0
0.21063364041362412,3.663624765089107,-0.5562016847677889,-2.198959410819807,2
3.409939157355789,-0.48216700071166296,1.329389312293402,-1.256261647446761,1
0.5226126147714373,2.7468310812949257,-0.7612496092527443,0.21029012599853042,2
-0.7039015899548192,3.1561455365865596,0.6276433366178841,0.12520910253934409,2
3.455857690495331,-0.34882082105326456,0.11498390759309084,-1.0586691093064904,1
0.5671019335004808,-0.4943466403728124,-1.1428249906152081,-1.1607101221304494,0
3.27800209740644,0.13158886217765162,-0.5637488905604114,-0.7743239752748533,1
1.9493850439528202,1.0423769204499398,1.7525424612860043,0.7294043542703461,1
3.527513232240264,-1.7876952983703371,-0.6253826122364531,-0.5102858724575003,1
1.1290859893140712,0.6833083999898109,0.27366677439397763,1.0661505875067683,0
-0.19366677799328563,2.244491983079137,-1.140047222301514,0.4935434381011746,2
0.16667192486364435,0.728182732895839,0.766885037987845,1.6549662162520122,0
1.5640700085379096,2.2790935122865164,1.124842916876948,0.14809362319516386,0
1.3287929008769215,4.725652588588707,1.475371443751024,-0.08535307817168926,2
-1.0913318970991133,0.8323329707317119,0.2634362685515411,-0.7077129182899017,0
0.4145998765205132,1.1865179613088743,0.46373622465108255,-1.9259285850747694,0
1.383034240518327,-0.46161427885049,-1.39085572851219,2.2031022743037783,1
0.1893801493934531,0.2933080493230929,-0.22082335402623202,0.48735581410880685,0
2.6994770092979463,0.228481723616938,0.4501828547552201,0.723995635288106,0
0.8264574400411956,0.8444617006630675,-0.016317117420631234,0.11039267504880075,0
-0.21006817157120733,-0.7582483189486992,0.47453146631854903,-0.27424520460598684,0
2.222913729299692,0.2676480536067029,0.5796037724699779,-0.49091740191282507,1
2.9200626844628896,-1.3066779715467016,-0.731359057756227,0.40288549305177396,1
0.6558490617417745,3.2086058134916073,-1.5728712498597301,0.5320230013232917,2
-0.34769167566479325,0.3534698019560838,-1.1570161737019231,0.5695199168109787,0
-0.18348660675789696,3.820389033698183,0.028579525671803017,0.12940535524522262,2
2.46612982825833,-1.1946727552376646,1.3186616032949368,-0.4822177835174143,1
2.6943327069204255,-0.5634324244244557,1.0702233025143912,-0.9237759551394537,1
1.008745447831573,1.9940484876516715,-1.796976045490956,0.399298590424488,2
-0.4048138559539181,-0.6483467603275437,0.6840694395882476,1.6474983881032015,0
1.4036285769869372,3.631334961441841,-0.46178661054421755,2.1048700343142173,2
0.13287551555789162,0.21777276231376425,0.8441455065731451,0.18908895991742852,0
0.15000558678238313,3.5622511051764794,-0.7769613646502048,0.4467726155615241,2
4.381791856900447,-1.6539785952069699,-0.2454893444316886,-1.2522989232138129,1
-0.6599427977094884,-0.701068697767537,-0.40019555209978885,-0.6437944219889244,0
-1.8529442421469084,3.537928863517437,1.6063051627416198,-0.6043528479072102,2
2.9263640169128555,1.1817513973233669,1.0663669588935951,-0.45705404349544787,1
0.40451687655164464,0.09369608703366952,-0.3492661755517885,-0.3708834937392072,0
-0.5853015800635921,-1.1601519860494134,0.8131250653847826,-1.2541480614345493,0
0.12696801863307416,-0.7310021468781458,-0.1752336538457022,-0.7791669697641591,0
1.1540145797214865,0.4022871011634402,0.09719916281452773,-1.2535491051214007,0
1.039219657934875,0.7837548097050696,-0.1568040465340003,0.2168604198943788,0
1.384056977128251,-0.6996006439605527,-0.3849833715097334,0.02245179651237296,1
3.916175324383152,1.8006297913492524,-0.3824154123962034,-0.42501361006299193,1
2.1302347664275043,-0.3976369476515306,1.1636843147752702,0.11883508699401209,1
3.7146976237093936,-0.5825225222111824,-2.027506979413274,-0.06910578524992377,1
-0.5810880112895046,-1.0016470051417246,0.30455397268015355,0.9611580055972901,0
3.720191775256149,-0.8813249879281769,0.16807179343818723,-0.8700537881243986,1
1.5566571677437027,2.8241752863095186,0.5214448852616556,0.9817238071241265,2
-1.4281516863125423,1.7064553715175614,-0.23799666807124586,-0.5158261103489732,2
3.3017315628269484,-0.4281830169048828,0.08573269255499022,-0.5539919371059738,1
0.9698445839854002,-0.17559742288434416,0.5277913004500981,-0.43162597611306064,0
-0.8818612404701935,0.39084827951555734,1.2266936267515678,1.4030250822609451,0
1.5989186798551125,3.3823321224316145,-0.5993265721104735,-2.2851996446227814,2
1.4211372509958407,5.654291256115586,-0.9872317491479962,-0.6891471085811376,2
0.31044006908354504,2.5760152239257916,-1.7144662301122555,-0.8192742978683778,2
-0.5256887934599193,2.1968424089474903,0.44904472847295707,1.011144473666767,2
4.237383780262533,-0.5719855696131431,-0.5507164988739804,2.1984593121142453,1
1.8754252805743756,-1.615945743297402,-0.17263181354792798,1.273808442236023,1
-1.8797594028736584,0.7521353916698579,0.2982743712736607,0.9103376861105562,0
1.8138264637049069,-0.5495078864791965,-0.3608084866213154,-0.2550424639525307,1
2.026966298803367,3.9335277180682597,0.7512194188552398,-1.153785547884232,2
0.9148934664045583,1.0722382361966913,2.164939327247027,-1.3507478544494997,0
-0.06530953196887682,2.767137827154237,0.459938039598228,0.15984932952697484,2
4.523514773631599,1.583754398330449,0.4299583392599412,-1.7079625285934392,1
-0.4779910886239731,3.574030075538365,-0.299873186894441,1.1609444365037407,2
-2.2847924865770484,3.1421058834152644,-0.8493232055321762,-1.8729144065717764,2
-1.3837657056574857,-1.0275357625053398,0.5511075215750977,0.01646492736193369,0
3.6284381984926655,-1.228466789854928,0.4005917433193881,0.8403128147452914,1
-1.5440756719673452,3.3208575528620554,-1.1964290661750918,-0.5024662271382665,2
2.5174537513923663,-0.6372582100095027,-0.7854884548561212,0.12643857664443398,1
1.3326522798382563,0.7199058464176632,0.41188659811740463,1.8242017121148377,1
-1.52829075969033,-0.6919717693032537,-0.15727757085497146,-0.6721563802291757,0
0.22916258717647744,4.0413023327940625,1.7897970648029136,1.8220170818060475,2
0.2825500131283428,1.5224084390479748,-0.40603620160223264,-0.7476893349286556,2
-0.35242780462898254,-1.2058946554993466,0.12602668778528317,1.8743909677855748,0
2.160421042129088,0.5871172099491319,0.21667443275458406,-1.2450198262737646,1
0.07424326285863575,2.1857375786666626,-1.2426468522184455,-0.24060765925591157,2
-0.3022402322584402,0.4085720051180801,0.04905971444690648,-1.948205396334948,0
-0.32876381237515356,0.4169733011820364,1.8157700457285293,0.18199175294941192,0
3.786799971617308,0.6999557986690249,2.1198289749158077,0.15382435443955808,1
1.4836915713215209,1.036396622484302,-0.865799573501369,-0.48232583557155995,1
-0.23158386568742098,0.00015158983238942756,-0.410321680587321,-1.0666936511521496,0
3.4736276424700145,0.0067132078788303615,-0.9690360300982688,0.7636743938032946,1
-1.0027012314865964,0.0974263915250685,0.37851726067202085,0.5098004600417191,0
-0.5122784027929123,-0.843016756634288,1.8335681973722109,0.39009776429982024,0
3.7943863397310245,1.0092676328424217,-0.5174656570660656,1.0374437376643735,1
0.7107258550105373,3.8714441109437185,0.4935137385097737,0.35518836963741995,2
0.35629329298507234,0.41366548640882395,1.1931207436503144,0.4371952860760323,0
-0.05142558613889119,2.0246012002055527,-0.22030203507693794,-2.352608007953,2
0.6842601096254582,2.6524327979219917,0.9409129054359097,0.17995478797890174,2
0.10638048331679621,1.1867057077209944,0.5506417571761006,-1.06821642008052,0
0.22587607680354393,2.7805197216888837,-1.1050929546137793,-0.3956647994827783,2
-1.0808079651424636,0.05527632044615188,0.09849938047114089,1.1235189108406882,0
-0.5416588523708461,1.3564266032696517,1.7806829959892034,-0.08021914760836103,0
2.8098430832355152,-0.7760103973212975,-0.43524591944510416,-0.6127753911644722,1
1.96132278582585,-0.27680899703150613,-1.0979481893884167,0.28294990273481024,1
0.5660745863628857,2.2140437916036824,0.24386245572822549,-0.22403861851087395,2
2.5803593797404396,0.053292163314496224,0.5245183330435559,0.5767640440733185,1
0.977697414601174,-1.2796954608116142,-0.4173261325612364,-0.24874218063864698,0
2.564306126342988,-0.9404893936773543,-0.5989393067465997,2.297858269836431,1
4.586260945232443,1.2687965382518207,-0.6618163811510941,-1.4494433833847153,1
-0.4545186853932038,4.4390165997844715,1.1727645573215442,-0.7823936703582562,2
1.709927103098291,-0.040834801534853665,0.6358095664868912,2.13613076333635,1
1.3157259309832512,-0.7062398894122287,-0.19951184608099637,-0.14089139699836423,0
1.4089550567989293,-0.23535591068974193,-0.22025286621619677,0.5868615399382275,0
-0.31290361453484355,0.35539312127168926,-0.13649559909406606,0.9359022041009288,0
-0.2746584598261674,2.392294987477105,1.8121409156361297,-0.9000332439661067,2
4.488366338575533,-0.5787315796436543,0.49918085593555606,-0.698635895174616,1
2.278637600432265,-1.242930414203517,0.2671683013735731,-0.14577515124436144,1
1.141277667794028,0.2804472790819933,-0.08163340234739615,-1.4226508940495375,1
-0.3589333309225124,-0.5074156722865468,-1.2377480859681949,-1.0511086004740726,0
-0.005968491133251355,-0.3369906181469481,-0.46429261227753565,-0.43907624916366667,0
0.571709961882684,-0.6442861109872547,1.4250500624897429,-0.21343684181980285,0
1.6266281602246806,-0.9021133813561037,0.4339168009337598,-0.7130670846590739,1
3.821240939610561,0.5935811709245193,-1.4600126524873454,1.3159285101826959,1
0.9448824986214908,4.616670899442813,-0.5347554775830219,-1.1771680179425295,2
0.8573352033666105,3.5134129922423787,-0.4040518776911735,-1.7868132284635312,2
3.190929016901012,-1.0877924361155926,-1.0054944097752196,-1.0227056533586478,1
-0.24060758048766567,2.1861053804697526,-0.5255008381448788,0.22010691683424263,2
-0.3406424182937012,3.9681387727642363,1.9716165490884767,2.334083256826552,2
0.682200820245094,2.157765475628728,-1.1821476698292268,-0.2749700738762528,2
0.0897582871951609,0.7267793868059098,-0.45075432592452813,-1.412541267023097,0
0.4997286291433999,2.3187096923035804,-0.2767769405337129,1.0960544089631619,2
1.521546580878715,3.182045317211284,2.2378325038550684,0.9372246240999504,2
0.009529532486025963,3.503088497330587,-0.7864477332074759,1.1333708146545796,2
0.9670471277375231,1.7483870561025812,1.4881477433595465,-1.1124436626953167,0
3.472634153330313,1.0796814169661726,-1.5183171380677067,-1.2297606346032333,1
-2.590229221974322,1.4491676517655845,-0.3910941749461806,0.5875639656553886,2
1.4825840199239297,0.8495325516941199,-0.04097257923840263,0.16114462886995137,0
-1.1895303840131657,3.2648290026869144,0.3838007074186241,-0.695883493355024,2
0.28048121331853687,-0.753411308756909,-1.0352296048247012,1.5910791984993946,0
