feature,label
1.276754386738989,1
0.07327246601970702,0
1.1378087963892998,1
1.4182742387349967,0
3.0199230312910617,1
3.7389113587245766,1
0.5987889723091445,0
1.6796440877541678,1
-0.19126035030768662,0
2.363537053812951,1
0.09339848127278624,0
2.0046452312581318,1
4.257437199918099,1
-0.3691032104789511,0
-1.1025375369684594,0
-1.3682123505518975,0
0.672418012617274,0
0.1991844700632411,0
1.7821607427523483,1
2.0787328261148708,1
-0.09581612826734305,0
2.516256876898063,1
2.0920456348398524,1
0.16607014472300952,1
1.4629254537599614,1
0.03965345143918906,0
1.629326023796814,1
0.621760406860822,0
-1.2461278570085936,0
-0.7621579162668338,0
-0.4440651652267667,0
-0.1479852813489922,0
-0.9407633936870734,0
0.1296321752597411,0
3.651163145006056,1
-1.3267354859610647,0
3.1411633918654,1
0.5482630470837053,1
3.2511303352600334,1
1.3666529010062731,0
-1.2062369630675045,0
1.2859944097970966,1
0.13968120702770997,0
-0.7860328137924619,0
2.563440396665693,1
0.44623848044744713,0
-0.13593950227116963,0
-0.21585475928831874,0
-0.5611973393707618,0
2.8603169084005122,1
2.9985025072698654,1
0.29798257293601393,0
2.99447225133814,1
0.6260212116550923,0
-0.9950899937479976,0
3.0725241635913605,1
1.1654371592123232,1
0.8705813835191525,1
0.589324614962941,1
1.0050864081426834,0
1.90202874119598,1
-1.0906329884567494,0
2.9329152139898143,1
2.7415957393368826,1
1.6532496529446377,1
2.0264859454753235,1
-0.3826781072390794,0
1.9600071884065242,1
-1.562216001070756,0
2.9308454356649056,1
4.02692191835969,1
1.4461196025595808,0
1.5033613290651064,1
0.6662407341552603,1
-0.10050412746802101,0
-0.9252049932093769,0
1.425962770138371,1
0.931168686609643,0
0.5390801948077364,0
2.448575022366774,1
-1.0093499411623736,0
0.15539425454596606,0
0.5630320409919096,1
3.170240500187597,1
3.604258166122908,1
1.7224592751399952,1
1.891828403240549,1
0.5801584353095471,0
0.9745223764146489,0
3.0551473764898622,1
3.4555983221481252,1
2.0106360698272785,1
-0.33400207183419756,0
0.3073895623098533,0
2.89138844677364,1
3.001759951347754,1
0.3387953885886784,0
1.1864855673543073,1
1.663039244618859,1
1.8186959292656595,1
-1.146663342393277,0
1.3349324323716747,0
-0.7210896688494725,0
4.110275444973775,1
0.00422321674983913,0
0.4766348712035456,0
0.6536107099531877,0
-0.4668639565447733,0
-0.9019963701789376,0
-0.453783379419772,0
0.41347733994464264,0
2.5959465576463083,1
1.4423964292972975,1
1.814683296686656,1
-0.5748556757586425,0
-0.7198186545333658,0
2.3428198963362417,1
1.8033463670482752,0
-1.3032942976080104,0
2.2932956509227083,1
2.6788082713456243,1
1.6659710550656155,1
1.0252997616583035,1
0.2696298021973179,0
-0.917918927494595,0
2.8746423802923844,1
1.449250950405341,0
2.399713814184883,0
1.8280444423671993,1
0.8268759144557032,0
3.3177832999763672,1
1.8648236205662392,1
0.6819228405800302,0
-0.7650180814948162,0
-0.3234335767989332,0
0.7079723798689133,1
1.145879909996689,1
2.2785413941841792,1
3.487944263379005,1
3.5484101999454687,1
3.005716438086039,1
-0.7613713434377368,0
1.2027009943423939,1
0.7673316926005094,0
0.23935415711006813,1
1.724592031219411,0
-0.6831105353178669,0
2.094179899227197,1
0.7496650437849683,0
1.224703019138464,0
0.40873747414760975,1
0.46920625293130713,0
-0.7342704401242853,0
2.37109899819172,1
0.27658343460593876,0
-0.3602174328468901,0
1.1147113014690682,0
2.40896609762454,1
1.8826815904934333,0
2.0939206006988016,1
-0.37685011311956146,0
-1.0529450804245015,0
-2.769271743390834,0
2.20783874196689,1
2.3741508696260527,1
1.6385428715153352,1
2.608770682418289,1
2.207015973095928,1
0.20009638345643613,0
2.1830023618333527,1
2.7637898193893986,1
-0.6195928394469947,0
2.137666113714944,1
1.34470548841349,1
0.4721400870054924,0
1.565605425770906,1
